23523,1.2.0.0/16,"(23523, 18451, 1828, 400587, 52025, 42, 10886, 27)"
23523,1.2.3.0/24,"(23523, 18451, 1828, 14744, 55002, 15924, 13335, 15830, 198949, 396450, 2152, 25)"
23525,1.2.0.0/16,"(23525, 11351, 7843, 6461, 10886, 27)"
23525,1.2.3.0/24,"(23525, 11351, 7843, 2152, 25)"
23526,1.2.0.0/16,"(23526, 14265, 6939, 52025, 42, 10886, 27)"
23526,1.2.3.0/24,"(23526, 14265, 2152, 25)"
23527,1.2.0.0/16,"(23527, 20001, 701, 2516, 7660, 11537, 10886, 27)"
23527,1.2.3.0/24,"(23527, 20001, 701, 577, 198949, 396450, 2152, 25)"
23528,1.2.0.0/16,"(23528, 174, 10886, 27)"
23528,1.2.3.0/24,"(23528, 286, 3356, 2152, 25)"
23531,1.2.0.0/16,"(23531, 13367, 3356, 10886, 27)"
23531,1.2.3.0/24,"(23531, 13367, 3356, 2152, 25)"
23532,1.2.0.0/16,"(23532, 8966, 35753, 51095, 42, 10886, 27)"
23532,1.2.3.0/24,"(23532, 9002, 198949, 396450, 2152, 25)"
23534,1.2.0.0/16,"(23534, 11367, 12956, 60068, 52025, 42, 10886, 27)"
23534,1.2.3.0/24,"(23534, 11367, 12956, 198949, 396450, 2152, 25)"
23535,1.2.0.0/16,"(23535, 174, 10886, 27)"
23535,1.2.3.0/24,"(23535, 6939, 4826, 198949, 396450, 2152, 25)"
23538,1.2.0.0/16,"(23538, 393238, 174, 10886, 27)"
23538,1.2.3.0/24,"(23538, 393238, 6939, 4826, 198949, 396450, 2152, 25)"
23539,1.2.0.0/16,"(23539, 46887, 1299, 10886, 27)"
23539,1.2.3.0/24,"(23539, 46887, 3356, 2152, 25)"
23540,1.2.0.0/16,"(23540, 397095, 174, 10886, 27)"
23540,1.2.3.0/24,"(23540, 397095, 6939, 4826, 198949, 396450, 2152, 25)"
23542,1.2.0.0/16,"(23542, 5650, 6461, 10886, 27)"
23542,1.2.3.0/24,"(23542, 5650, 11164, 2152, 25)"
23544,1.2.0.0/16,"(23544, 22773, 6461, 10886, 27)"
23544,1.2.3.0/24,"(23544, 22773, 11164, 2152, 25)"
23545,1.2.0.0/16,"(23545, 3356, 10886, 27)"
23545,1.2.3.0/24,"(23545, 3356, 2152, 25)"
23546,1.2.0.0/16,"(23546, 32098, 20473, 52025, 42, 10886, 27)"
23546,1.2.3.0/24,"(23546, 32098, 20473, 52025, 852, 19835, 812, 198949, 396450, 2152, 25)"
23548,1.2.0.0/16,"(23548, 4181, 42, 10886, 27)"
23548,1.2.3.0/24,"(23548, 4181, 11164, 2152, 25)"
23550,1.2.0.0/16,"(23550, 6939, 52025, 42, 10886, 27)"
23550,1.2.3.0/24,"(23550, 4826, 198949, 396450, 2152, 25)"
23552,1.2.0.0/16,"(23552, 4766, 4651, 13335, 20473, 52025, 42, 10886, 27)"
23552,1.2.3.0/24,"(23552, 4766, 4651, 13335, 15830, 198949, 396450, 2152, 25)"
23553,1.2.0.0/16,"(23553, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23553,1.2.3.0/24,"(23553, 9318, 15830, 198949, 396450, 2152, 25)"
23554,1.2.0.0/16,"(23554, 3786, 11164, 10886, 27)"
23554,1.2.3.0/24,"(23554, 3786, 2152, 25)"
23555,1.2.0.0/16,"(23555, 3786, 11164, 10886, 27)"
23555,1.2.3.0/24,"(23555, 3786, 2152, 25)"
23556,1.2.0.0/16,"(23556, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23556,1.2.3.0/24,"(23556, 9318, 15830, 198949, 396450, 2152, 25)"
23557,1.2.0.0/16,"(23557, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23557,1.2.3.0/24,"(23557, 9318, 15830, 198949, 396450, 2152, 25)"
23558,1.2.0.0/16,"(23558, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23558,1.2.3.0/24,"(23558, 9318, 15830, 198949, 396450, 2152, 25)"
23560,1.2.0.0/16,"(23560, 3786, 11164, 10886, 27)"
23560,1.2.3.0/24,"(23560, 3786, 2152, 25)"
23561,1.2.0.0/16,"(23561, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23561,1.2.3.0/24,"(23561, 9318, 15830, 198949, 396450, 2152, 25)"
23562,1.2.0.0/16,"(23562, 4766, 4651, 13335, 20473, 52025, 42, 10886, 27)"
23562,1.2.3.0/24,"(23562, 4766, 4651, 13335, 15830, 198949, 396450, 2152, 25)"
23563,1.2.0.0/16,"(23563, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23563,1.2.3.0/24,"(23563, 9318, 15830, 198949, 396450, 2152, 25)"
23564,1.2.0.0/16,"(23564, 3786, 11164, 10886, 27)"
23564,1.2.3.0/24,"(23564, 3786, 2152, 25)"
23568,1.2.0.0/16,"(23568, 3786, 11164, 10886, 27)"
23568,1.2.3.0/24,"(23568, 3786, 2152, 25)"
23569,1.2.0.0/16,"(23569, 3786, 11164, 10886, 27)"
23569,1.2.3.0/24,"(23569, 3786, 2152, 25)"
23570,1.2.0.0/16,"(23570, 4766, 4651, 13335, 20473, 52025, 42, 10886, 27)"
23570,1.2.3.0/24,"(23570, 4766, 4651, 13335, 15830, 198949, 396450, 2152, 25)"
23571,1.2.0.0/16,"(23571, 3786, 11164, 10886, 27)"
23571,1.2.3.0/24,"(23571, 3786, 2152, 25)"
23572,1.2.0.0/16,"(23572, 3786, 11164, 10886, 27)"
23572,1.2.3.0/24,"(23572, 3786, 2152, 25)"
23573,1.2.0.0/16,"(23573, 3786, 11164, 10886, 27)"
23573,1.2.3.0/24,"(23573, 3786, 2152, 25)"
23574,1.2.0.0/16,"(23574, 3786, 11164, 10886, 27)"
23574,1.2.3.0/24,"(23574, 3786, 2152, 25)"
23575,1.2.0.0/16,"(23575, 17841, 3786, 11164, 10886, 27)"
23575,1.2.3.0/24,"(23575, 17841, 3786, 2152, 25)"
23576,1.2.0.0/16,"(23576, 6461, 10886, 27)"
23576,1.2.3.0/24,"(23576, 4826, 198949, 396450, 2152, 25)"
23578,1.2.0.0/16,"(23578, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23578,1.2.3.0/24,"(23578, 9318, 15830, 198949, 396450, 2152, 25)"
23579,1.2.0.0/16,"(23579, 4766, 4651, 13335, 20473, 52025, 42, 10886, 27)"
23579,1.2.3.0/24,"(23579, 4766, 4651, 13335, 15830, 198949, 396450, 2152, 25)"
23580,1.2.0.0/16,"(23580, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23580,1.2.3.0/24,"(23580, 9318, 15830, 198949, 396450, 2152, 25)"
23581,1.2.0.0/16,"(23581, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23581,1.2.3.0/24,"(23581, 9318, 15830, 198949, 396450, 2152, 25)"
23582,1.2.0.0/16,"(23582, 3786, 11164, 10886, 27)"
23582,1.2.3.0/24,"(23582, 3786, 2152, 25)"
23584,1.2.0.0/16,"(23584, 7562, 3786, 11164, 10886, 27)"
23584,1.2.3.0/24,"(23584, 7562, 3786, 2152, 25)"
23585,1.2.0.0/16,"(23585, 9950, 17841, 3786, 11164, 10886, 27)"
23585,1.2.3.0/24,"(23585, 9950, 17841, 3786, 2152, 25)"
23586,1.2.0.0/16,"(23586, 3786, 11164, 10886, 27)"
23586,1.2.3.0/24,"(23586, 3786, 2152, 25)"
23587,1.2.0.0/16,"(23587, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23587,1.2.3.0/24,"(23587, 9318, 15830, 198949, 396450, 2152, 25)"
23588,1.2.0.0/16,"(23588, 9286, 6939, 52025, 42, 10886, 27)"
23588,1.2.3.0/24,"(23588, 9318, 15830, 198949, 396450, 2152, 25)"
23589,1.2.0.0/16,"(23589, 3786, 11164, 10886, 27)"
23589,1.2.3.0/24,"(23589, 3786, 2152, 25)"
23590,1.2.0.0/16,"(23590, 3786, 11164, 10886, 27)"
23590,1.2.3.0/24,"(23590, 3786, 2152, 25)"
23591,1.2.0.0/16,"(23591, 3786, 11164, 10886, 27)"
23591,1.2.3.0/24,"(23591, 3786, 2152, 25)"
23592,1.2.0.0/16,"(23592, 45400, 17841, 3786, 11164, 10886, 27)"
23592,1.2.3.0/24,"(23592, 45400, 17841, 3786, 2152, 25)"
23593,1.2.0.0/16,"(23593, 9848, 6939, 52025, 42, 10886, 27)"
23593,1.2.3.0/24,"(23593, 9318, 15830, 198949, 396450, 2152, 25)"
23594,1.2.0.0/16,"(23594, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23594,1.2.3.0/24,"(23594, 9318, 15830, 198949, 396450, 2152, 25)"
23596,1.2.0.0/16,"(23596, 24151, 7497, 11537, 10886, 27)"
23596,1.2.3.0/24,"(23596, 24151, 21859, 2152, 25)"
23599,1.2.0.0/16,"(23599, 137409, 8529, 9009, 60068, 52025, 42, 10886, 27)"
23599,1.2.3.0/24,"(23599, 137409, 8529, 42156, 198949, 396450, 2152, 25)"
23600,1.2.0.0/16,"(23600, 9858, 3786, 11164, 10886, 27)"
23600,1.2.3.0/24,"(23600, 9858, 3786, 2152, 25)"
23601,1.2.0.0/16,"(23601, 3786, 11164, 10886, 27)"
23601,1.2.3.0/24,"(23601, 3786, 2152, 25)"
23602,1.2.0.0/16,"(23602, 9587, 7470, 6939, 52025, 42, 10886, 27)"
23602,1.2.3.0/24,"(23602, 9587, 7470, 6939, 4826, 198949, 396450, 2152, 25)"
23611,1.2.0.0/16,"(23611, 4134, 4837, 9873, 13335, 20473, 52025, 42, 10886, 27)"
23611,1.2.3.0/24,"(23611, 4134, 4837, 9873, 13335, 15830, 198949, 396450, 2152, 25)"
23613,1.2.0.0/16,"(23613, 4713, 2500, 7660, 11537, 10886, 27)"
23613,1.2.3.0/24,"(23613, 4713, 2516, 15830, 198949, 396450, 2152, 25)"
23614,1.2.0.0/16,"(23614, 6939, 52025, 42, 10886, 27)"
23614,1.2.3.0/24,"(23614, 6939, 4826, 198949, 396450, 2152, 25)"
23615,1.2.0.0/16,"(23615, 2907, 7660, 11537, 10886, 27)"
23615,1.2.3.0/24,"(23615, 2907, 7660, 11537, 557, 13335, 15830, 198949, 396450, 2152, 25)"
23616,1.2.0.0/16,"(23616, 2516, 7660, 11537, 10886, 27)"
23616,1.2.3.0/24,"(23616, 2516, 15830, 198949, 396450, 2152, 25)"
23618,1.2.0.0/16,"(23618, 6939, 52025, 42, 10886, 27)"
23618,1.2.3.0/24,"(23618, 9002, 198949, 396450, 2152, 25)"
23619,1.2.0.0/16,"(23619, 2914, 42, 10886, 27)"
23619,1.2.3.0/24,"(23619, 2914, 198949, 396450, 2152, 25)"
23620,1.2.0.0/16,"(23620, 6939, 52025, 42, 10886, 27)"
23620,1.2.3.0/24,"(23620, 6939, 4826, 198949, 396450, 2152, 25)"
23623,1.2.0.0/16,"(23623, 2907, 7660, 11537, 10886, 27)"
23623,1.2.3.0/24,"(23623, 2907, 7660, 11537, 557, 13335, 15830, 198949, 396450, 2152, 25)"
23624,1.2.0.0/16,"(23624, 6939, 52025, 42, 10886, 27)"
23624,1.2.3.0/24,"(23624, 6939, 4826, 198949, 396450, 2152, 25)"
23627,1.2.0.0/16,"(23627, 2500, 7660, 11537, 10886, 27)"
23627,1.2.3.0/24,"(23627, 9002, 198949, 396450, 2152, 25)"
23628,1.2.0.0/16,"(23628, 6939, 52025, 42, 10886, 27)"
23628,1.2.3.0/24,"(23628, 9002, 198949, 396450, 2152, 25)"
23629,1.2.0.0/16,"(23629, 2500, 7660, 11537, 10886, 27)"
23629,1.2.3.0/24,"(23629, 9002, 198949, 396450, 2152, 25)"
23630,1.2.0.0/16,"(23630, 6939, 52025, 42, 10886, 27)"
23630,1.2.3.0/24,"(23630, 9002, 198949, 396450, 2152, 25)"
23631,1.2.0.0/16,"(23631, 18070, 6939, 52025, 42, 10886, 27)"
23631,1.2.3.0/24,"(23631, 18070, 6939, 4826, 198949, 396450, 2152, 25)"
23632,1.2.0.0/16,"(23632, 9622, 6939, 52025, 42, 10886, 27)"
23632,1.2.3.0/24,"(23632, 9622, 9002, 198949, 396450, 2152, 25)"
23633,1.2.0.0/16,"(23633, 6939, 52025, 42, 10886, 27)"
23633,1.2.3.0/24,"(23633, 6939, 4826, 198949, 396450, 2152, 25)"
23634,1.2.0.0/16,"(23634, 7500, 42, 10886, 27)"
23634,1.2.3.0/24,"(23634, 2497, 15830, 198949, 396450, 2152, 25)"
23635,1.2.0.0/16,"(23635, 9824, 6939, 52025, 42, 10886, 27)"
23635,1.2.3.0/24,"(23635, 9824, 9002, 198949, 396450, 2152, 25)"
23637,1.2.0.0/16,"(23637, 15830, 20473, 52025, 42, 10886, 27)"
23637,1.2.3.0/24,"(23637, 15830, 198949, 396450, 2152, 25)"
23639,1.2.0.0/16,"(23639, 2497, 2907, 7660, 11537, 10886, 27)"
23639,1.2.3.0/24,"(23639, 2497, 15830, 198949, 396450, 2152, 25)"
23640,1.2.0.0/16,"(23640, 23764, 37468, 20473, 52025, 42, 10886, 27)"
23640,1.2.3.0/24,"(23640, 23764, 18001, 13335, 15830, 198949, 396450, 2152, 25)"
23641,1.2.0.0/16,"(23641, 2500, 7660, 11537, 10886, 27)"
23641,1.2.3.0/24,"(23641, 9002, 198949, 396450, 2152, 25)"
23642,1.2.0.0/16,"(23642, 10010, 2500, 7660, 11537, 10886, 27)"
23642,1.2.3.0/24,"(23642, 10010, 9002, 198949, 396450, 2152, 25)"
23644,1.2.0.0/16,"(23644, 4618, 10099, 7545, 20473, 52025, 42, 10886, 27)"
23644,1.2.3.0/24,"(23644, 4618, 9505, 9304, 9318, 15830, 198949, 396450, 2152, 25)"
23646,1.2.0.0/16,"(23646, 25795, 29838, 3741, 42, 10886, 27)"
23646,1.2.3.0/24,"(23646, 25795, 29838, 4826, 198949, 396450, 2152, 25)"
23647,1.2.0.0/16,"(23647, 4007, 9498, 20473, 52025, 42, 10886, 27)"
23647,1.2.3.0/24,"(23647, 4007, 9498, 198949, 396450, 2152, 25)"
23648,1.2.0.0/16,"(23648, 9381, 3741, 42, 10886, 27)"
23648,1.2.3.0/24,"(23648, 4515, 4637, 198949, 396450, 2152, 25)"
23650,1.2.0.0/16,"(23650, 4134, 4837, 9873, 13335, 20473, 52025, 42, 10886, 27)"
23650,1.2.3.0/24,"(23650, 4134, 4837, 9873, 13335, 15830, 198949, 396450, 2152, 25)"
23653,1.2.0.0/16,"(23653, 32787, 2516, 7660, 11537, 10886, 27)"
23653,1.2.3.0/24,"(23653, 32787, 2516, 15830, 198949, 396450, 2152, 25)"
23655,1.2.0.0/16,"(23655, 9790, 42, 10886, 27)"
23655,1.2.3.0/24,"(23655, 9790, 3356, 2152, 25)"
23657,1.2.0.0/16,"(23657, 174, 10886, 27)"
23657,1.2.3.0/24,"(23657, 6939, 4826, 198949, 396450, 2152, 25)"
23658,1.2.0.0/16,"(23658, 4755, 20473, 52025, 42, 10886, 27)"
23658,1.2.3.0/24,"(23658, 4755, 198949, 396450, 2152, 25)"
23659,1.2.0.0/16,"(23659, 9534, 6939, 52025, 42, 10886, 27)"
23659,1.2.3.0/24,"(23659, 9534, 4826, 198949, 396450, 2152, 25)"
23660,1.2.0.0/16,"(23660, 135607, 6939, 52025, 42, 10886, 27)"
23660,1.2.3.0/24,"(23660, 135607, 4826, 198949, 396450, 2152, 25)"
23661,1.2.0.0/16,"(23661, 6939, 52025, 42, 10886, 27)"
23661,1.2.3.0/24,"(23661, 6939, 4826, 198949, 396450, 2152, 25)"
23662,1.2.0.0/16,"(23662, 4134, 4837, 9873, 13335, 20473, 52025, 42, 10886, 27)"
23662,1.2.3.0/24,"(23662, 4134, 4837, 9873, 13335, 15830, 198949, 396450, 2152, 25)"
23664,1.2.0.0/16,"(23664, 4755, 20473, 52025, 42, 10886, 27)"
23664,1.2.3.0/24,"(23664, 4755, 198949, 396450, 2152, 25)"
23665,1.2.0.0/16,"(23665, 4637, 20473, 52025, 42, 10886, 27)"
23665,1.2.3.0/24,"(23665, 4637, 198949, 396450, 2152, 25)"
23666,1.2.0.0/16,"(23666, 24482, 45430, 13335, 20473, 52025, 42, 10886, 27)"
23666,1.2.3.0/24,"(23666, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
23668,1.2.0.0/16,"(23668, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23668,1.2.3.0/24,"(23668, 9318, 15830, 198949, 396450, 2152, 25)"
23669,1.2.0.0/16,"(23669, 6939, 52025, 42, 10886, 27)"
23669,1.2.3.0/24,"(23669, 4826, 198949, 396450, 2152, 25)"
23671,1.2.0.0/16,"(23671, 6939, 52025, 42, 10886, 27)"
23671,1.2.3.0/24,"(23671, 6939, 4826, 198949, 396450, 2152, 25)"
23672,1.2.0.0/16,"(23672, 151396, 45274, 6453, 3741, 42, 10886, 27)"
23672,1.2.3.0/24,"(23672, 151396, 45274, 9498, 198949, 396450, 2152, 25)"
23673,1.2.0.0/16,"(23673, 42, 10886, 27)"
23673,1.2.3.0/24,"(23673, 4637, 198949, 396450, 2152, 25)"
23674,1.2.0.0/16,"(23674, 13335, 20473, 52025, 42, 10886, 27)"
23674,1.2.3.0/24,"(23674, 13335, 15830, 198949, 396450, 2152, 25)"
23675,1.2.0.0/16,"(23675, 13335, 20473, 52025, 42, 10886, 27)"
23675,1.2.3.0/24,"(23675, 13335, 15830, 198949, 396450, 2152, 25)"
23676,1.2.0.0/16,"(23676, 13335, 20473, 52025, 42, 10886, 27)"
23676,1.2.3.0/24,"(23676, 13335, 15830, 198949, 396450, 2152, 25)"
23678,1.2.0.0/16,"(23678, 24482, 45430, 13335, 20473, 52025, 42, 10886, 27)"
23678,1.2.3.0/24,"(23678, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
23679,1.2.0.0/16,"(23679, 35280, 7545, 20473, 52025, 42, 10886, 27)"
23679,1.2.3.0/24,"(23679, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
23683,1.2.0.0/16,"(23683, 7470, 6939, 52025, 42, 10886, 27)"
23683,1.2.3.0/24,"(23683, 7470, 6939, 4826, 198949, 396450, 2152, 25)"
23686,1.2.0.0/16,"(23686, 15830, 20473, 52025, 42, 10886, 27)"
23686,1.2.3.0/24,"(23686, 15830, 198949, 396450, 2152, 25)"
23687,1.2.0.0/16,"(23687, 55808, 45629, 3356, 10886, 27)"
23687,1.2.3.0/24,"(23687, 55808, 45629, 3356, 2152, 25)"
23688,1.2.0.0/16,"(23688, 45474, 174, 10886, 27)"
23688,1.2.3.0/24,"(23688, 45474, 4826, 198949, 396450, 2152, 25)"
23689,1.2.0.0/16,"(23689, 4775, 7195, 51095, 42, 10886, 27)"
23689,1.2.3.0/24,"(23689, 4775, 4826, 198949, 396450, 2152, 25)"
23692,1.2.0.0/16,"(23692, 58552, 1828, 400587, 52025, 42, 10886, 27)"
23692,1.2.3.0/24,"(23692, 58552, 4826, 198949, 396450, 2152, 25)"
23693,1.2.0.0/16,"(23693, 35280, 7545, 20473, 52025, 42, 10886, 27)"
23693,1.2.3.0/24,"(23693, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
23694,1.2.0.0/16,"(23694, 38511, 7713, 32787, 2516, 7660, 11537, 10886, 27)"
23694,1.2.3.0/24,"(23694, 38511, 7713, 4761, 15830, 198949, 396450, 2152, 25)"
23695,1.2.0.0/16,"(23695, 4787, 13335, 20473, 52025, 42, 10886, 27)"
23695,1.2.3.0/24,"(23695, 4787, 13335, 15830, 198949, 396450, 2152, 25)"
23696,1.2.0.0/16,"(23696, 24482, 45430, 13335, 20473, 52025, 42, 10886, 27)"
23696,1.2.3.0/24,"(23696, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
23699,1.2.0.0/16,"(23699, 24482, 45430, 13335, 20473, 52025, 42, 10886, 27)"
23699,1.2.3.0/24,"(23699, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
237,1.2.0.0/16,"(237, 2914, 42, 10886, 27)"
237,1.2.3.0/24,"(237, 2914, 198949, 396450, 2152, 25)"
23700,1.2.0.0/16,"(23700, 24482, 45430, 13335, 20473, 52025, 42, 10886, 27)"
23700,1.2.3.0/24,"(23700, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
23703,1.2.0.0/16,"(23703, 3491, 3741, 42, 10886, 27)"
23703,1.2.3.0/24,"(23703, 3491, 198949, 396450, 2152, 25)"
23706,1.2.0.0/16,"(23706, 32787, 2516, 7660, 11537, 10886, 27)"
23706,1.2.3.0/24,"(23706, 32787, 2516, 15830, 198949, 396450, 2152, 25)"
23709,1.2.0.0/16,"(23709, 7713, 32787, 2516, 7660, 11537, 10886, 27)"
23709,1.2.3.0/24,"(23709, 7713, 4761, 15830, 198949, 396450, 2152, 25)"
23714,1.2.0.0/16,"(23714, 3786, 11164, 10886, 27)"
23714,1.2.3.0/24,"(23714, 3786, 2152, 25)"
23717,1.2.0.0/16,"(23717, 7470, 6939, 52025, 42, 10886, 27)"
23717,1.2.3.0/24,"(23717, 7470, 6939, 4826, 198949, 396450, 2152, 25)"
23719,1.2.0.0/16,"(23719, 7575, 42, 10886, 27)"
23719,1.2.3.0/24,"(23719, 7575, 2152, 25)"
23720,1.2.0.0/16,"(23720, 138384, 2500, 7660, 11537, 10886, 27)"
23720,1.2.3.0/24,"(23720, 138384, 9002, 198949, 396450, 2152, 25)"
23722,1.2.0.0/16,"(23722, 4826, 13335, 20473, 52025, 42, 10886, 27)"
23722,1.2.3.0/24,"(23722, 4826, 198949, 396450, 2152, 25)"
23724,1.2.0.0/16,"(23724, 4809, 6939, 52025, 42, 10886, 27)"
23724,1.2.3.0/24,"(23724, 4809, 4826, 198949, 396450, 2152, 25)"
23726,1.2.0.0/16,"(23726, 141014, 17660, 13335, 20473, 52025, 42, 10886, 27)"
23726,1.2.3.0/24,"(23726, 141014, 17660, 13335, 15830, 198949, 396450, 2152, 25)"
23727,1.2.0.0/16,"(23727, 4851, 6939, 52025, 42, 10886, 27)"
23727,1.2.3.0/24,"(23727, 4851, 4826, 198949, 396450, 2152, 25)"
23728,1.2.0.0/16,"(23728, 3758, 6461, 10886, 27)"
23728,1.2.3.0/24,"(23728, 3758, 6461, 812, 198949, 396450, 2152, 25)"
23729,1.2.0.0/16,"(23729, 58656, 3223, 25369, 52025, 42, 10886, 27)"
23729,1.2.3.0/24,"(23729, 58656, 10075, 4755, 198949, 396450, 2152, 25)"
23730,1.2.0.0/16,"(23730, 4515, 6939, 52025, 42, 10886, 27)"
23730,1.2.3.0/24,"(23730, 4515, 4637, 198949, 396450, 2152, 25)"
23731,1.2.0.0/16,"(23731, 6939, 52025, 42, 10886, 27)"
23731,1.2.3.0/24,"(23731, 4826, 198949, 396450, 2152, 25)"
23732,1.2.0.0/16,"(23732, 9299, 58115, 42, 10886, 27)"
23732,1.2.3.0/24,"(23732, 4775, 4826, 198949, 396450, 2152, 25)"
23733,1.2.0.0/16,"(23733, 15830, 20473, 52025, 42, 10886, 27)"
23733,1.2.3.0/24,"(23733, 15830, 198949, 396450, 2152, 25)"
23735,1.2.0.0/16,"(23735, 135069, 7195, 51095, 42, 10886, 27)"
23735,1.2.3.0/24,"(23735, 135069, 1221, 198949, 396450, 2152, 25)"
23743,1.2.0.0/16,"(23743, 18302, 9318, 15830, 20473, 52025, 42, 10886, 27)"
23743,1.2.3.0/24,"(23743, 18302, 9318, 15830, 198949, 396450, 2152, 25)"
23747,1.2.0.0/16,"(23747, 6939, 52025, 42, 10886, 27)"
23747,1.2.3.0/24,"(23747, 4826, 198949, 396450, 2152, 25)"
23749,1.2.0.0/16,"(23749, 4637, 20473, 52025, 42, 10886, 27)"
23749,1.2.3.0/24,"(23749, 4637, 198949, 396450, 2152, 25)"
23750,1.2.0.0/16,"(23750, 38193, 6461, 10886, 27)"
23750,1.2.3.0/24,"(23750, 38193, 4637, 198949, 396450, 2152, 25)"
23752,1.2.0.0/16,"(23752, 13335, 20473, 52025, 42, 10886, 27)"
23752,1.2.3.0/24,"(23752, 13335, 15830, 198949, 396450, 2152, 25)"
23755,1.2.0.0/16,"(23755, 132040, 4637, 20473, 52025, 42, 10886, 27)"
23755,1.2.3.0/24,"(23755, 132040, 4637, 198949, 396450, 2152, 25)"
23756,1.2.0.0/16,"(23756, 6939, 52025, 42, 10886, 27)"
23756,1.2.3.0/24,"(23756, 6939, 4826, 198949, 396450, 2152, 25)"
23760,1.2.0.0/16,"(23760, 6461, 10886, 27)"
23760,1.2.3.0/24,"(23760, 6461, 812, 198949, 396450, 2152, 25)"
23761,1.2.0.0/16,"(23761, 3491, 3741, 42, 10886, 27)"
23761,1.2.3.0/24,"(23761, 3491, 198949, 396450, 2152, 25)"
23763,1.2.0.0/16,"(23763, 3491, 3741, 42, 10886, 27)"
23763,1.2.3.0/24,"(23763, 3491, 198949, 396450, 2152, 25)"
23764,1.2.0.0/16,"(23764, 37468, 20473, 52025, 42, 10886, 27)"
23764,1.2.3.0/24,"(23764, 18001, 13335, 15830, 198949, 396450, 2152, 25)"
23765,1.2.0.0/16,"(23765, 3356, 10886, 27)"
23765,1.2.3.0/24,"(23765, 3356, 2152, 25)"
23766,1.2.0.0/16,"(23766, 3356, 10886, 27)"
23766,1.2.3.0/24,"(23766, 3356, 2152, 25)"
23767,1.2.0.0/16,"(23767, 18106, 42, 10886, 27)"
23767,1.2.3.0/24,"(23767, 4637, 198949, 396450, 2152, 25)"
23770,1.2.0.0/16,"(23770, 45820, 45582, 13335, 20473, 52025, 42, 10886, 27)"
23770,1.2.3.0/24,"(23770, 45820, 45582, 13335, 15830, 198949, 396450, 2152, 25)"
23771,1.2.0.0/16,"(23771, 9808, 58807, 174, 10886, 27)"
23771,1.2.3.0/24,"(23771, 9808, 58807, 4826, 198949, 396450, 2152, 25)"
23773,1.2.0.0/16,"(23773, 37906, 3356, 10886, 27)"
23773,1.2.3.0/24,"(23773, 37906, 3356, 2152, 25)"
23774,1.2.0.0/16,"(23774, 6939, 52025, 42, 10886, 27)"
23774,1.2.3.0/24,"(23774, 6939, 4826, 198949, 396450, 2152, 25)"
23775,1.2.0.0/16,"(23775, 2500, 7660, 11537, 10886, 27)"
23775,1.2.3.0/24,"(23775, 9002, 198949, 396450, 2152, 25)"
23776,1.2.0.0/16,"(23776, 2497, 2907, 7660, 11537, 10886, 27)"
23776,1.2.3.0/24,"(23776, 2497, 15830, 198949, 396450, 2152, 25)"
23777,1.2.0.0/16,"(23777, 6939, 52025, 42, 10886, 27)"
23777,1.2.3.0/24,"(23777, 9002, 198949, 396450, 2152, 25)"
23778,1.2.0.0/16,"(23778, 2500, 7660, 11537, 10886, 27)"
23778,1.2.3.0/24,"(23778, 9002, 198949, 396450, 2152, 25)"
23779,1.2.0.0/16,"(23779, 6939, 52025, 42, 10886, 27)"
23779,1.2.3.0/24,"(23779, 9002, 198949, 396450, 2152, 25)"
23780,1.2.0.0/16,"(23780, 2500, 7660, 11537, 10886, 27)"
23780,1.2.3.0/24,"(23780, 9002, 198949, 396450, 2152, 25)"
23781,1.2.0.0/16,"(23781, 2907, 7660, 11537, 10886, 27)"
23781,1.2.3.0/24,"(23781, 2907, 7660, 11537, 557, 13335, 15830, 198949, 396450, 2152, 25)"
23783,1.2.0.0/16,"(23783, 2500, 7660, 11537, 10886, 27)"
23783,1.2.3.0/24,"(23783, 9002, 198949, 396450, 2152, 25)"
23784,1.2.0.0/16,"(23784, 17685, 6939, 52025, 42, 10886, 27)"
23784,1.2.3.0/24,"(23784, 17685, 9002, 198949, 396450, 2152, 25)"
23785,1.2.0.0/16,"(23785, 4713, 2500, 7660, 11537, 10886, 27)"
23785,1.2.3.0/24,"(23785, 10010, 9002, 198949, 396450, 2152, 25)"
23786,1.2.0.0/16,"(23786, 6939, 52025, 42, 10886, 27)"
